1	647	2.6098	3.6843	0.9800	0.0000
1	647	2.5876	3.8712	0.6600	0.0000
1	647	2.4705	3.6371	1.2500	0.0000
1	647	2.6910	3.6409	0.5800	0.0000
1	647	2.7388	3.8427	0.9900	0.0000
1	647	2.6967	3.6188	1.1000	0.0000
1	647	2.7042	3.8466	0.8400	0.0000
1	647	2.7530	3.9016	0.8600	0.0000
1	647	2.6970	3.8758	1.1000	0.0000
1	647	2.7297	3.7721	0.8400	0.0000
1	647	3.5592	4.2297	1.0400	0.0000
1	647	3.5249	4.4476	1.0500	0.0000
1	647	3.3198	4.4365	1.2100	0.0000
1	647	3.1059	4.4932	0.9900	0.0000
1	647	1.9078	3.6020	0.6800	0.0000
1	647	1.9053	3.6332	0.5700	0.0000
1	647	3.1142	4.3115	0.8100	0.0000
1	647	3.2758	4.3007	1.1700	0.0000
1	647	3.1919	4.1993	1.4000	0.0000
1	647	2.3201	3.2829	0.6700	0.0000
1	647	3.3500	4.3669	1.3100	0.0000
1	647	3.2590	4.3275	0.8600	0.0000
1	647	3.4179	4.2097	1.5200	0.0000
1	647	3.5610	4.4097	1.5000	0.0000
1	647	3.2886	4.3839	1.8000	0.0000
1	647	3.3376	4.4506	1.2800	0.0000
1	647	3.3782	4.1157	1.0200	0.0000
1	647	3.5754	4.3771	1.1500	0.0000
1	647	2.2231	3.8887	0.8300	0.0000
1	647	3.8452	4.1003	1.3800	0.0000
1	647	3.6253	3.9816	1.1600	0.0000
1	647	2.1986	3.2886	0.8400	0.0000
1	647	2.1984	3.4750	0.9500	0.0000
1	647	2.1003	3.2930	0.5800	0.0000
1	647	2.1285	3.4648	0.6900	0.0000
1	647	3.4680	4.1292	1.6800	0.0000
1	647	3.1583	3.8074	1.4400	0.0000
1	647	3.0585	3.9947	1.2300	0.0000
1	647	2.8296	4.0843	1.5600	0.0000
1	647	3.1718	4.0646	0.6500	0.0000
1	647	3.3523	3.9795	1.2000	0.0000
1	647	3.0412	4.0586	1.9100	0.0000
1	647	3.2092	4.1800	1.7800	0.0000
1	647	3.2347	4.1750	1.2100	0.0000
1	647	4.0661	4.2504	1.5500	0.0000
1	647	2.0908	3.0654	-0.3600	0.0000
1	647	2.1669	3.1032	-1.2500	0.0000
1	647	2.7048	3.4093	-0.9400	0.0000
1	647	2.6507	3.9125	-0.5400	0.0000
1	647	1.7904	2.9979	-0.2000	0.0000
1	647	2.0931	2.7026	-1.2700	0.0000
1	647	2.3200	2.7265	-0.3700	0.0000
1	647	2.0122	2.0957	-0.4100	0.0000
1	647	2.2557	2.5451	-0.5700	0.0000
1	647	2.0286	2.3825	-0.9200	0.0000
1	647	3.0231	4.1266	-0.2500	0.0000
1	647	3.1196	4.1811	-0.5200	0.0000
1	647	3.2699	4.2231	0.4600	0.0000
1	647	2.2474	3.4423	-1.2900	0.0000
1	647	1.7754	2.2248	0.0400	0.0000
1	647	1.5228	2.0475	0.4600	0.0000
1	647	2.8826	3.1068	-0.3600	0.0000
1	647	1.9399	2.5524	-0.1800	0.0000
1	647	2.8240	3.2621	-0.6300	0.0000
1	647	2.9781	3.8459	0.0900	0.0000
1	647	2.3554	3.1348	-1.4800	0.0000
1	647	2.1355	2.0725	-0.9200	0.0000
1	647	1.9807	2.1245	-0.5300	0.0000
1	647	2.1471	2.8884	-0.4600	0.0000
1	647	2.2188	3.3379	-0.5100	0.0000
1	647	2.5430	3.7174	-0.2200	0.0000
1	647	0.9691	2.0210	-1.1200	0.0000
1	647	3.1041	4.5896	-0.3400	0.0000
1	647	3.1548	4.1745	0.2000	0.0000
1	647	2.9805	3.9302	0.5300	0.0000
1	647	2.8080	3.6379	-0.8200	0.0000
1	647	2.6056	2.7793	-1.3100	0.0000
1	647	3.3626	4.0354	0.1100	0.0000
1	647	3.4375	3.9864	-1.3200	0.0000
1	647	2.2726	2.6255	0.0900	0.0000
1	647	3.1354	4.5019	-1.3100	0.0000
1	647	3.0251	4.0018	-0.6700	0.0000
1	647	2.1504	1.7503	-0.4200	0.0000
1	647	2.1794	2.9529	-1.1100	0.0000
1	647	1.9149	2.7551	-0.0600	0.0000
1	647	1.1299	1.8751	-0.0500	0.0000
1	647	2.7761	3.6688	-0.0900	0.0000
1	647	4.0700	4.8330	-0.2100	0.0000
1	647	3.3254	3.6735	-1.0100	0.0000
1	647	1.5690	2.0136	-1.1700	0.0000
1	647	2.2148	2.0968	-0.1700	0.0000
1	647	2.3252	2.4348	-0.8800	0.0000
1	647	3.5469	4.3365	-1.0900	0.0000
1	647	2.8294	2.9779	-0.5500	0.0000
1	647	3.0554	3.3766	-0.9700	0.0000
1	647	1.3168	2.0573	-0.1700	0.0000
1	647	1.1072	1.9269	-0.7000	0.0000
1	647	3.1465	3.7221	-0.0200	0.0000
1	647	2.6839	4.2867	-1.0500	0.0000
1	647	2.9342	4.0208	0.2600	0.0000
1	647	2.6820	3.7332	-1.0500	0.0000
1	647	2.6747	3.9334	-0.8700	0.0000
1	647	3.4057	4.2515	-1.0100	0.0000
1	647	3.5979	4.2799	-1.0300	0.0000
1	647	3.6081	4.3741	-0.6700	0.0000
1	647	2.2764	2.5030	-0.4200	0.0000
1	647	1.2407	2.1120	-1.0600	0.0000
1	647	2.7561	3.9515	-1.4600	0.0000
1	647	1.9042	2.0534	-1.5500	0.0000
1	647	2.0019	2.0587	-1.1800	0.0000
1	647	1.5652	1.8643	-1.6500	0.0000
1	647	2.4564	3.1397	-1.9000	0.0000
1	647	3.1493	4.0766	-0.6500	0.0000
1	647	3.6750	4.5677	-0.1800	0.0000
1	647	3.0702	3.9433	-1.1200	0.0000
1	647	3.4486	4.5950	-1.2400	0.0000
1	647	2.1617	3.1502	0.2400	0.0000
1	647	1.7417	2.7629	0.4600	0.0000
1	647	2.6548	3.0709	-0.2900	0.0000
1	647	2.3788	3.4349	-0.0800	0.0000
1	647	3.0374	3.6025	-0.9900	0.0000
1	647	2.5423	3.5264	-0.9200	0.0000
1	647	2.6059	3.3770	-1.2000	0.0000
1	647	2.3065	2.8292	-1.9600	0.0000
1	647	2.0626	1.9520	-0.2200	0.0000
1	647	2.9189	3.5563	-1.0000	0.0000
1	647	2.8624	3.5175	-1.3600	0.0000
1	647	2.1870	2.6515	-0.8200	0.0000
1	647	2.1226	2.4985	-1.3900	0.0000
1	647	1.3286	2.0833	-0.8300	0.0000
1	647	2.0505	2.4025	-0.3600	0.0000
1	647	3.3741	3.9812	0.2100	0.0000
1	647	3.4042	3.9968	0.0500	0.0000
1	647	3.5865	4.2045	0.4100	0.0000
1	647	3.3533	4.0439	-0.1200	0.0000
1	647	1.9319	2.2749	-0.2000	0.0000
1	647	2.9086	4.2736	-0.4300	0.0000
1	647	2.9423	4.3416	-1.7500	0.0000
1	647	1.9208	2.0769	0.1400	0.0000
1	647	2.3316	2.5999	-0.5100	0.0000
1	647	3.7781	4.6903	0.1800	0.0000
1	647	3.7554	4.4901	-0.7400	0.0000
1	647	2.4993	3.2680	-1.4100	0.0000
1	647	2.3419	2.8124	-1.3300	0.0000
1	647	2.2891	3.2430	-0.7600	0.0000
1	647	3.8040	4.5793	-1.0000	0.0000
1	647	1.8091	2.0790	-0.7100	0.0000
1	647	1.1962	1.9210	-0.5600	0.0000
1	647	2.7397	3.7191	0.1700	0.0000
1	647	2.3674	3.6179	-0.0100	0.0000
1	647	1.1358	2.1557	-0.4000	0.0000
1	647	1.5033	1.9463	-0.3800	0.0000
1	647	1.9376	2.9294	0.2900	0.0000
1	647	3.2732	4.4426	-0.4200	0.0000
1	647	3.3311	4.3784	-0.2900	0.0000
1	647	3.4521	4.3278	-0.5000	0.0000
1	647	3.0838	3.7659	-0.4400	0.0000
1	647	2.8384	3.7250	-0.7900	0.0000
1	647	3.2856	4.2125	0.2900	0.0000
1	647	3.3782	3.7511	-0.7900	0.0000
1	647	2.8832	3.2174	-0.4200	0.0000
1	647	2.8556	2.7453	-1.2000	0.0000
1	647	3.8648	4.5580	-0.3100	0.0000
1	647	1.8258	2.1646	0.4600	0.0000
1	647	3.7295	4.8840	-0.8600	0.0000
1	647	2.4239	3.6716	-0.1300	0.0000
1	647	3.5680	4.3617	-0.0400	0.0000
1	647	4.0410	4.4307	-0.0900	0.0000
1	647	1.3013	1.8767	0.0400	0.0000
1	647	2.8654	3.7453	-0.1200	0.0000
1	647	2.8908	3.7945	-0.0800	0.0000
1	647	2.6890	3.4152	-0.4300	0.0000
1	647	2.0696	1.9527	-0.1800	0.0000
1	647	3.6674	4.2488	-0.0500	0.0000
1	647	2.2738	3.2504	-0.2400	0.0000
1	647	3.4049	4.5258	-1.4900	0.0000
1	647	1.8987	2.9542	-0.9200	0.0000
1	647	2.6605	3.5397	-0.2300	0.0000
1	647	1.9994	2.0917	-0.3200	0.0000
1	647	2.3514	3.9490	-0.9600	0.0000
1	647	2.9017	4.2744	-0.7700	0.0000
1	647	2.7427	4.2450	-1.3000	0.0000
1	647	2.0134	2.9811	-0.3500	0.0000
1	647	3.6089	4.5444	-0.3300	0.0000
1	647	2.7576	3.9459	0.0200	0.0000
1	647	1.4885	2.3327	-1.1800	0.0000
1	647	3.0877	3.9102	-1.5200	0.0000
1	647	2.9820	3.7152	-0.7400	0.0000
1	647	1.0634	2.3241	0.0900	0.0000
1	647	1.0843	2.4901	0.5400	0.0000
1	647	3.0813	4.2161	-0.4800	0.0000
1	647	3.0979	3.8446	0.0000	0.0000
1	647	2.8784	3.7964	-1.3600	0.0000
1	647	2.8707	3.5727	-0.8400	0.0000
1	647	2.8336	3.9201	-1.3500	0.0000
1	647	2.8574	3.6562	-1.3000	0.0000
1	647	2.8453	3.6589	-1.2600	0.0000
1	647	1.0759	2.0521	-0.4400	0.0000
1	647	2.4449	2.6122	-1.6900	0.0000
1	647	3.3851	4.2834	-1.0800	0.0000
1	647	1.3468	1.9964	-0.5500	0.0000
1	647	2.0926	2.3189	-0.2600	0.0000
1	647	2.5994	3.9064	-0.1500	0.0000
1	647	1.2085	2.1385	-1.0700	0.0000
1	647	2.2667	3.5989	-1.3000	0.0000
1	647	1.7368	1.6930	-0.8900	0.0000
1	647	1.9941	2.9377	-0.9600	0.0000
1	647	1.5372	2.8001	-1.1900	0.0000
1	647	1.7473	3.3260	-1.2200	0.0000
1	647	3.7747	4.4788	-0.2100	0.0000
1	647	3.8301	4.7765	-0.3300	0.0000
1	647	3.7031	4.8062	-0.2500	0.0000
1	647	3.6407	4.7479	-0.5000	0.0000
1	647	3.8969	4.6045	-0.6900	0.0000
1	647	2.4896	3.1958	-0.8900	0.0000
1	647	3.9415	4.4285	-0.5500	0.0000
1	647	2.3049	3.3997	-1.9300	0.0000
1	647	1.3326	2.0927	-1.6500	0.0000
1	647	2.1468	3.3912	-0.6200	0.0000
1	647	2.1288	3.5294	-0.5100	0.0000
1	647	2.1931	3.5307	-1.0100	0.0000
1	647	2.1106	3.4069	-0.6000	0.0000
1	647	2.4895	3.6028	-0.2200	0.0000
1	647	2.2329	3.5541	-0.7100	0.0000
1	647	1.8913	3.0458	-0.2700	0.0000
1	647	2.0270	2.1137	-0.0400	0.0000
1	647	1.9132	2.6106	0.2800	0.0000
1	647	2.0207	2.8576	-0.2100	0.0000
1	647	1.5242	2.3142	-0.7400	0.0000
1	647	1.4828	2.0577	-1.9500	0.0000
1	647	3.4221	3.7097	-0.0600	0.0000
1	647	1.5718	1.8631	-0.0500	0.0000
1	647	1.4814	2.0008	-0.8500	0.0000
1	647	0.6778	2.0314	0.3500	0.0000
1	647	2.6839	3.8143	0.0500	0.0000
1	647	1.1455	1.9325	-0.1800	0.0000
1	647	1.0745	1.8135	-0.5000	0.0000
1	647	2.1323	2.7027	-1.0500	0.0000
1	647	1.1071	2.0387	0.2700	0.0000
1	647	3.0296	2.7463	-0.4300	0.0000
1	647	2.7659	3.7729	-0.4300	0.0000
1	647	1.1669	2.3143	0.5400	0.0000
1	647	1.1463	1.6731	-0.4600	0.0000
1	647	2.6961	3.9566	-0.5300	0.0000
1	647	2.8213	3.7497	-0.5800	0.0000
1	647	2.8082	3.8244	0.0400	0.0000
1	647	2.5851	3.3728	-1.5600	0.0000
1	647	2.7584	3.8261	-1.1300	0.0000
1	647	3.9208	4.3356	0.2600	0.0000
1	647	3.4948	4.1116	-0.1200	0.0000
1	647	3.8031	4.1360	-1.0100	0.0000
1	647	2.0170	2.9826	-1.9700	0.0000
1	647	1.4918	1.9362	-1.4700	0.0000
1	647	1.8272	2.4895	-1.4500	0.0000
1	647	2.3241	3.4637	0.1100	0.0000
1	647	3.2218	4.1381	0.2800	0.0000
1	647	2.7119	3.9211	0.2500	0.0000
1	647	2.9069	3.9755	0.1500	0.0000
1	647	2.8199	4.0551	-0.4200	0.0000
1	647	2.6898	3.7996	-0.1500	0.0000
1	647	2.3701	3.4203	-0.1300	0.0000
1	647	2.6441	3.7088	-0.0500	0.0000
1	647	2.5569	3.8981	-0.3300	0.0000
1	647	3.0899	3.4139	0.2500	0.0000
1	647	2.3690	3.5590	-0.1700	0.0000
1	647	3.4449	3.9335	-2.0000	0.0000
1	647	2.1612	2.8389	-0.6200	0.0000
1	647	3.0250	3.9194	-1.4500	0.0000
1	647	2.9377	3.8727	-0.2100	0.0000
1	647	2.6751	3.1887	-0.2400	0.0000
1	647	3.2740	4.1522	-0.1500	0.0000
1	647	3.1323	3.9333	-0.2100	0.0000
1	647	2.1490	3.3147	-0.8700	0.0000
1	647	3.3130	4.1733	-1.7400	0.0000
1	647	1.4891	2.8691	0.4800	0.0000
1	647	1.4390	1.9828	-0.9300	0.0000
1	647	2.9410	3.7888	-0.0400	0.0000
1	647	2.8313	3.7419	-0.4200	0.0000
1	647	3.0776	4.0398	0.2300	0.0000
1	647	1.5026	2.3490	-0.6400	0.0000
1	647	1.1293	1.7483	-0.6300	0.0000
1	647	2.3420	2.8224	-1.1500	0.0000
1	647	3.6437	4.4914	-0.5400	0.0000
1	647	1.8159	3.0706	-1.5600	0.0000
1	647	3.6767	4.7903	0.0800	0.0000
1	647	3.5896	4.6386	0.1600	0.0000
1	647	3.5071	4.8559	0.3100	0.0000
1	647	1.0390	1.9048	-0.4000	0.0000
1	647	2.0413	2.8117	-1.1600	0.0000
1	647	2.4610	2.9920	-0.5700	0.0000
1	647	2.4838	2.8223	-0.2500	0.0000
1	647	2.5443	2.9356	-0.8300	0.0000
1	647	3.3966	4.6306	-0.3200	0.0000
1	647	1.0331	1.5509	-0.5600	0.0000
1	647	1.9447	2.8143	-0.3100	0.0000
1	647	2.5594	2.4596	-0.3800	0.0000
1	647	2.5878	2.5350	-0.6300	0.0000
1	647	3.1749	3.9892	0.3600	0.0000
1	647	3.1031	3.9879	-0.3800	0.0000
1	647	3.1476	4.2037	-1.0000	0.0000
1	647	2.9226	3.8949	-1.1400	0.0000
1	647	2.7807	2.6065	-0.6100	0.0000
1	647	1.7561	2.7951	-0.5600	0.0000
1	647	2.6379	3.7360	-0.6400	0.0000
1	647	2.3895	3.6892	-1.5400	0.0000
1	647	1.5163	2.1966	-0.8800	0.0000
1	647	3.1538	4.1518	-0.0900	0.0000
1	647	3.0983	4.0673	-0.0100	0.0000
1	647	3.1179	4.1660	0.2700	0.0000
1	647	3.9212	4.5686	-0.5100	0.0000
1	647	1.5237	1.9111	-0.9000	0.0000
1	647	2.6413	2.4788	-0.5300	0.0000
1	647	2.3713	2.6324	-0.0600	0.0000
1	647	3.1252	3.9765	-0.4300	0.0000
1	647	3.4505	4.3480	0.3100	0.0000
1	647	3.5043	4.6210	-1.2300	0.0000
1	647	3.5628	4.2532	-0.3800	0.0000
1	647	0.8704	2.3606	0.4500	0.0000
1	647	1.6404	2.4825	-0.3600	0.0000
1	647	3.3048	3.8508	0.3000	0.0000
1	647	3.2068	4.2794	-0.0800	0.0000
1	647	3.1518	4.0941	-0.2700	0.0000
1	647	2.6471	4.1049	-1.2300	0.0000
1	647	2.9552	4.1604	-1.0600	0.0000
1	647	2.2071	3.4064	-1.3900	0.0000
1	647	3.5584	4.5374	-0.7300	0.0000
1	647	3.0819	4.3090	-0.1700	0.0000
1	647	2.3096	3.9122	-1.5900	0.0000
1	647	2.1765	3.8530	-1.3200	0.0000
1	647	2.1420	2.8702	-1.1000	0.0000
1	647	2.0384	2.9086	-2.0800	0.0000
1	647	2.1136	3.4962	-0.8200	0.0000
1	647	3.6443	3.9704	-0.4800	0.0000
1	647	3.1185	3.9926	0.4000	0.0000
1	647	2.7951	2.7584	-0.7800	0.0000
1	647	2.8141	2.7909	-0.4300	0.0000
1	647	2.8926	2.6816	-0.9500	0.0000
1	647	2.3068	3.3361	-1.1300	0.0000
1	647	3.2510	4.0077	-0.0200	0.0000
1	647	2.1181	2.7796	-0.6000	0.0000
1	647	2.1331	2.7212	-1.5400	0.0000
1	647	2.0554	2.6072	-1.1000	0.0000
1	647	3.4772	4.1085	-0.0100	0.0000
1	647	2.0064	3.4284	-0.7700	0.0000
1	647	3.2991	3.7571	0.1700	0.0000
1	647	3.0487	3.8156	0.4400	0.0000
1	647	2.9314	3.7138	-0.3500	0.0000
1	647	0.9605	2.1702	0.2200	0.0000
1	647	2.0340	2.7057	-0.2900	0.0000
1	647	2.1104	2.8836	-1.1000	0.0000
1	647	3.2247	4.0261	0.2300	0.0000
1	647	2.5574	2.9297	-0.1300	0.0000
1	647	3.0790	2.5757	-0.2500	0.0000
1	647	2.1255	2.5348	-0.8000	0.0000
1	647	2.8885	3.7468	0.2800	0.0000
1	647	3.0251	3.5572	0.4800	0.0000
1	647	3.2266	4.2125	-0.5000	0.0000
1	647	2.0072	3.2173	-2.0700	0.0000
1	647	2.0216	3.1589	-1.3200	0.0000
1	647	3.4596	4.0414	0.2500	0.0000
1	647	2.0715	3.4483	-1.2000	0.0000
1	647	2.2439	3.2724	-1.6100	0.0000
1	647	3.4285	3.9416	-0.1900	0.0000
1	647	3.4522	3.9354	0.3100	0.0000
1	647	3.3936	4.1846	-0.3700	0.0000
1	647	3.3888	4.0564	-1.3500	0.0000
1	647	2.9623	3.6939	-0.1500	0.0000
1	647	2.0147	3.1922	-1.1600	0.0000
1	647	2.0941	3.2392	-1.0100	0.0000
1	647	2.9779	3.0299	-1.4100	0.0000
1	647	2.2261	2.5991	-1.5700	0.0000
1	647	2.0563	3.4822	-1.0800	0.0000
1	647	3.0119	4.1083	-1.3000	0.0000
1	647	3.5774	4.3762	0.0400	0.0000
1	647	3.2748	4.2064	-1.2500	0.0000
1	647	3.3025	4.2533	-0.0600	0.0000
1	647	3.3339	4.0582	-0.8500	0.0000
1	647	3.1158	4.1358	-0.5400	0.0000
1	647	1.5240	2.1440	-1.7900	0.0000
1	647	1.6367	2.1174	-1.4000	0.0000
1	647	3.2703	4.2055	-0.7300	0.0000
1	647	3.1699	4.1091	-0.9500	0.0000
1	647	3.0491	4.2704	-1.4200	0.0000
1	647	3.3854	4.2599	-0.4200	0.0000
1	647	3.2160	3.9672	-0.3700	0.0000
1	647	3.3617	4.2499	-0.7700	0.0000
1	647	3.3135	4.2585	-0.4700	0.0000
1	647	3.2160	4.2966	-0.9800	0.0000
1	647	3.1621	4.2671	-1.4700	0.0000
1	647	3.2222	4.3096	-0.0800	0.0000
1	647	3.1075	4.4124	-0.1200	0.0000
1	647	3.3378	4.3321	0.4200	0.0000
1	647	3.1387	4.4332	0.0700	0.0000
1	647	3.3969	4.2958	0.0000	0.0000
1	647	3.2461	4.2602	-0.1200	0.0000
1	647	1.8327	2.5268	-1.4000	0.0000
1	647	3.1281	4.3988	0.5100	0.0000
1	647	3.2316	4.0582	0.1700	0.0000
1	647	3.4395	4.0186	0.1900	0.0000
1	647	2.0199	2.4386	-0.2100	0.0000
1	647	1.9655	2.5620	-0.5200	0.0000
1	647	1.9475	2.5828	-0.9300	0.0000
1	647	1.9904	2.4985	-0.5700	0.0000
1	647	2.2164	2.8304	-0.3000	0.0000
1	647	2.1568	2.9355	-1.2200	0.0000
1	647	2.1271	2.7497	-0.6400	0.0000
1	647	2.2583	2.8807	-0.5000	0.0000
1	647	2.2164	2.7139	-0.7500	0.0000
1	647	2.0624	2.9859	-1.7500	0.0000
1	647	1.8501	2.8658	-1.0600	0.0000
1	647	3.1257	3.9502	-1.5600	0.0000
1	647	2.9281	3.7872	-0.8500	0.0000
1	647	2.9322	3.8605	-0.2500	0.0000
1	647	3.0097	3.9680	-0.5000	0.0000
1	647	3.2265	4.2343	-0.5400	0.0000
1	647	2.0137	2.8545	-0.9900	0.0000
1	647	2.0954	2.7826	-0.9100	0.0000
1	647	1.9200	2.6366	-0.5700	0.0000
1	647	2.8015	3.9301	-0.1900	0.0000
1	647	2.7761	3.7918	0.1200	0.0000
1	647	2.9082	3.9089	0.3800	0.0000
1	647	2.3143	2.7424	0.1400	0.0000
1	647	2.1020	2.6578	-1.4300	0.0000
1	647	2.1263	2.7560	-1.0600	0.0000
1	647	1.8987	2.9231	-0.3500	0.0000
1	647	1.9487	2.8999	-0.8400	0.0000
1	647	1.9659	2.8710	-0.4000	0.0000
1	647	2.0909	2.9334	-0.3700	0.0000
1	647	2.8517	3.5808	0.4400	0.0000
1	647	2.6082	3.9703	0.3100	0.0000
1	647	3.1906	3.7722	-0.1100	0.0000
1	647	2.5114	3.8399	0.4200	0.0000
1	647	2.6585	3.8641	0.3500	0.0000
1	647	2.8252	3.9429	0.4800	0.0000
1	647	2.6759	3.7948	0.3000	0.0000
1	647	2.6107	4.0180	-0.1600	0.0000
1	647	1.8058	2.0568	-0.1600	0.0000
1	647	2.6580	4.0566	0.1000	0.0000
1	647	2.6510	3.9989	0.3800	0.0000
1	647	2.5904	4.0559	0.1900	0.0000
1	647	1.4799	2.0303	0.0600	0.0000
1	647	1.5120	1.9644	0.3200	0.0000
1	647	1.7893	2.1201	-0.6400	0.0000
1	647	1.8140	2.1945	-0.4000	0.0000
1	647	1.8285	2.0066	0.4700	0.0000
1	647	1.8504	2.0262	0.2300	0.0000
1	647	2.0586	2.0429	0.1500	0.0000
1	647	3.0408	3.8877	-0.1200	0.0000
1	647	1.8181	2.0395	0.0500	0.0000
1	647	3.0714	4.1387	0.4300	0.0000
1	647	3.8185	4.3847	0.1700	0.0000
1	647	2.2756	2.6456	-0.0600	0.0000
1	647	2.7884	3.9386	0.1700	0.0000
1	647	2.0417	2.9042	-0.4700	0.0000
1	647	3.0391	3.8122	0.3000	0.0000
1	647	2.6508	3.5678	0.4400	0.0000
1	647	2.7008	3.5221	-0.0200	0.0000
1	647	2.6555	3.6113	-0.0500	0.0000
1	647	2.0201	2.8917	-0.4900	0.0000
1	647	2.6115	3.8053	0.4700	0.0000
1	647	1.5459	1.7242	0.0600	0.0000
1	647	1.6466	1.9093	-0.0900	0.0000
1	647	1.6598	1.9560	-0.7300	0.0000
1	647	1.6850	2.0088	-0.0600	0.0000
1	647	2.3527	3.7972	0.1600	0.0000
1	647	2.1702	3.9470	-0.0200	0.0000
1	647	2.0918	3.5067	0.1200	0.0000
1	647	2.0736	3.1762	0.4400	0.0000
1	647	2.1958	3.4105	0.4400	0.0000
1	647	2.2594	3.3499	0.3700	0.0000
1	647	2.0001	2.1932	0.0600	0.0000
1	647	3.4459	4.3484	0.5300	0.0000
1	647	2.1863	3.3102	0.1600	0.0000
1	647	1.9252	3.4075	0.2900	0.0000
1	647	3.2802	4.1551	0.1000	0.0000
1	561	2.7258	5.2897	-0.1400	0.0000
1	561	2.4244	4.6749	-0.0300	0.0000
1	561	2.6050	4.7569	-0.1700	0.0000
1	561	2.6132	4.5312	0.1400	0.0000
1	561	2.6180	4.8093	0.0900	0.0000
1	561	2.5562	4.9983	-0.2500	0.0000
1	561	2.6723	4.6017	-0.0900	0.0000
1	561	2.4260	4.4607	-0.1900	0.0000
1	561	2.6506	4.8505	-0.0300	0.0000
1	561	2.5180	4.9523	-0.1300	0.0000
1	561	2.4828	4.7548	-0.1200	0.0000
1	561	2.3961	4.8548	0.0400	0.0000
1	561	2.5280	5.0329	-0.1000	0.0000
1	561	2.5398	4.8302	-0.0100	0.0000
1	561	2.4849	4.6735	-0.0500	0.0000
1	561	2.6061	5.0342	0.1000	0.0000
1	561	2.6285	4.9436	0.1700	0.0000
1	561	1.4706	3.4628	-0.1500	0.0000
1	561	2.1075	3.8565	-0.2400	0.0000
1	561	1.7543	3.9730	0.1700	0.0000
1	561	1.5404	3.8678	0.0300	0.0000
1	561	1.8202	4.1044	-0.0700	0.0000
1	561	1.9396	4.1844	0.2500	0.0000
1	561	2.0126	4.2036	-0.2200	0.0000
1	561	2.7781	4.9711	-0.1500	0.0000
1	561	2.6768	4.9469	-0.2400	0.0000
1	561	2.6201	4.9353	0.1000	0.0000
1	561	2.7155	4.9310	-0.0300	0.0000
1	561	2.7261	5.0181	0.1600	0.0000
1	561	2.8750	4.9392	0.1500	0.0000
1	561	1.2319	3.0546	-0.1800	0.0000
1	561	1.2494	2.9048	-0.1100	0.0000
1	561	2.5947	4.7517	-1.5800	0.0000
1	561	2.5181	4.6673	-1.6600	0.0000
1	561	2.3981	4.5457	-1.8600	0.0000
1	561	2.5921	4.9051	-1.5300	0.0000
1	561	2.4026	4.8262	-1.7200	0.0000
1	561	2.0925	4.6590	-1.3600	0.0000
1	561	2.4577	4.9212	-1.7600	0.0000
1	561	2.3739	4.8399	-2.0400	0.0000
1	561	1.4719	3.5163	-1.3000	0.0000
